key,job_url,title,salary,location,experience,education,recruit_count,update_time,company_name,company_link,job_description,language_requirement,industry_requirement,work_time,company_tags,crawl_time,company_industry,company_scale,month_salary_min,month_salary_max,month_salary_avg,location_city,location_province,location_partition,company_scale_min,company_scale_max,recruit_count_parsed,experience_level,has_language_requirement,has_weekend_off,update_time_parsed,category,tokenized_words
嵌入式开发,https://www.liepin.com/a/72573119.shtml,嵌入式软件开发,11-15k,西安,2年以上,本科,招1人,4月30日更新,西安逆熵人力资源有限公司,,"1.负责设计嵌入式应用系统的软件架构，包括软件模块划分、层次结构定义、数据流程规划以及与底层硬件驱动和上层应用程序的接口设计。
2.基于选定的嵌入式操作系统（如 Linux、RTOS 等）或裸机环境，使用 C/C++ 等编程语言按照编码标准进行应用程序的编码工作。
3.负责将开发完成的应用程序与驱动平台程序进行集成，参与系统联调工作。
4.负责软件调试和优化，定位并修复软件中的缺陷和错误。
5.技术文档撰写。
1.本科及以上计算机、软件工程、电子工程、自动化相关专业。
2.熟练掌握C语言，具备良好的编码规范、代码审查习惯及嵌入式系统调试能力。
3.3年以上嵌入式软件开发经验，能独立完成从需求分析到测试验证的模块开发全流程。
4.精通STM32系列MCU开发或熟悉ZYNQ处理器平台者优先考虑。
5.熟练使用keil，CCS、vivado sdk等嵌入式开发环境。
6.掌握GPIO、UART、SPI、I2C、CAN、ADC/DAC等外设驱动开发，能阅读硬件原理图并进行软硬件联合调试。
7.有电机控制（如步进/直流电机）开发经验者优先。
8.具备强烈责任心、团队协作精神和主动解决问题的能力。
简历主要关键词是stm32或者zynq，ARM架构，C语言，外设驱动，3年以上经验，年龄在30岁以内",不限,航空/航天设备,,[],2026-05-16 01:25:29.554680,航空/航天设备,,11000.0,15000.0,13000.0,西安,陕西省,西北地区,,,1.0,1-3年,False,False,2026-04-30,嵌入式开发,嵌入式软件 . 嵌入式应用 软件架构 包括 划分 层次结构 定义 规划 底层 硬件 驱动 上层 应用程序 . 选定 嵌入式操作系统 （ Linux RTOS ） 裸机 环境 使用 C / C++ 编程语言 编码标准 应用程序 编码 . 应用程序 驱动 集成 联调 . 定位 中 错误 . . 电子 工程 自动化 . C语言 编码 审查 嵌入式 3.3 年 嵌入式软件 独立 验证 全 . 精通 STM32 系列 MCU ZYNQ 处理器 . 使用 keil CCS vivado sdk 嵌入式 环境 . GPIO UART SPI I2C CAN ADC / DAC 外设 驱动 阅读 硬件 原理图 软硬件 联合 . 电机 控制 （ 步进 / 直流电机 ） . 协作 简历 主要 关键词 stm32 zynq ARM C语言 外设 驱动 年 年龄 30 岁 以内
嵌入式开发,https://www.liepin.com/job/1982334851.shtml,嵌入式开发,15-20k·15薪,杭州-钱塘区,1-3年,本科,招1人,5月8日更新,易能数字能源,https://www.liepin.com/company/13655719/,"1、熟悉电子电路、了解逆变器工作原理；
2、设计芯片控制程序，编写软件概要和详细设计说明书；
3、编写控制代码，并进行单元测试和系统测试；
4、单板软件需求分析、设计、编码与测试；
任职要求：
1、本科及以上学历，电气工程自动化、电力电子等相关专业；
2、熟悉掌握C/C++语言、操作系统等基础；
3、熟悉CAN、RS485或者RS232等通信总线、单片机、TI芯片的技术应用
4、有良好的团队意识和认真求实的精神及沟通、协调能力",,全部行业,周末双休·弹性工作,"['领导好', '岗位晋升', '管理规范', '五险一金', '定期体检', '弹性工作', '节日礼物', '免费班车', '年度旅游', '团队聚餐', '绩效奖金', '带薪年假', '午餐补助', '生育补贴']",2026-05-16 15:14:10.813838,新能源,100-499人,18750.0,25000.0,21875.0,杭州,浙江省,华东地区,100.0,499.0,1.0,1-3年,False,True,2026-05-08,嵌入式开发,嵌入式 电子电路 逆变器 原理 芯片 控制程序 说明书 控制代码 单板 编码 电气工程 自动化 电力 电子 C / C++ 操作系统 CAN RS485 RS232 通信 总线 单片机 TI 芯片 应用 求实
嵌入式开发,https://www.liepin.com/job/1982301969.shtml,嵌入式软件开发,15-30k,深圳-南山区,2-5年,统招本科,招1人,5月9日更新,德兰明海,https://www.liepin.com/company/9718658/,"一、岗位职责
聚焦Bluetti便携储能、家庭微储整机产品，负责面板整机固件开发、EMS能量管理、电源安全保护控制、全链路OTA升级、HMI交互开发全模块工作，独立支撑产品从研发调试、性能优化到量产落地全流程，具体职责如下：
1、整机ARM固件与面板系统开发：负责微储产品主控及面板嵌入式软件开发，基于STM32/GD32等ARM架构MCU，完成底层驱动、任务调度、外设适配、整机逻辑开发；负责TFT、OLED、RGB屏等面板驱动与界面开发，实现设备数据可视化、人机交互、参数配置、故障弹窗提示等全功能落地。
2、EMS能量管理策略开发与优化（核心）：负责微储系统EMS能量管理逻辑设计与迭代，统筹光伏输入、市电充电、电池储能、负载放电多路径能量调度；根据SOC电量、电池温度、输入输出功率、负载状态，制定智能供电策略，实现光伏优先、市电互补、功率限流、节能待机、多机并联能量同步等功能，提升整机能量利用率与运行稳定性。
3、电源安全保护控制逻辑开发（核心）：独立搭建微储整机电源安全保护体系，开发充放电全流程保护逻辑，包含过压、欠压、过流、短路、过温、低温、过载、反接、浪涌等全方位保护机制；负责故障检测、故障锁存、告警上报、自动恢复、硬件联动保护逻辑开发，杜绝电源异常损坏设备，保障产品安全合规量产。
4、全链路OTA固件升级开发与维护：负责微储产品面板及整机主控OTA远程升级系统开发，实现固件差分升级、断点续传、版本校验、防篡改、升级失败回滚机制；对接WiFi/蓝牙通信模块与云端平台，打通设备远程迭代、故障修复、功能升级能力，降低售后运维成本。
5、系统通信与整机联调：负责CAN、RS485、UART、SPI、I2C等总线开发，对接BMS电池管理系统、PCS逆变系统、云端EMS平台，实现整机数据实时交互、状态监控、指令下发；配合硬件、测试、结构团队完成软硬件联调、EMC整改、高低温可靠性测试，解决研发及量产阶段各类系统异常问题。
6、产品迭代与技术文档输出：跟进行业技术迭代，持续优化产品低功耗、响应速度、运行稳定性；规范输出开发方案、逻辑设计文档、测试报告、量产手册等技术资料，支撑产品标准化量产与迭代升级。
二、任职资格
1、专业学历：电子信息、自动化、嵌入式、电气工程等相关专业，本科及以上学历，2-5年储能/微储/电源行业嵌入式ARM开发经验。
2、基础技术能力：精通C语言嵌入式开发，熟练使用STM32F4/F7/L4、GD32等储能常用MCU，熟练掌握FreeRTOS实时操作系统，精通任务调度、信号量、中断管理、低功耗配置等核心机制。
3、核心专项能力（硬性要求）：熟练掌握微储EMS能量管理策略开发、电源充放电保护控制逻辑、设备OTA远程升级全流程开发；熟悉储能系统整机运行逻辑，绝非单一面板UI开发经验。
4、面板与通信能力：具备储能设备HMI人机界面量产开发经验；精通CAN/RS485总线、Modbus等储能通用协议，熟悉BMS/PCS/EMS系统对接逻辑。
5、产品化能力：具备完整的微储产品从研发到量产落地经验，熟悉储能产品安规、EMC、可靠性测试标准，可独立排查死机、通信异常、功率抖动、保护误触发、升级失败等各类量产问题。
6、综合素质：逻辑清晰、责任心强，具备良好的团队协作与沟通能力，抗压性强，有Bluetti、正浩、德兰明海等头部储能品牌从业经验者优先。",,全部行业,,"['高新技术企业', '专精特新-小巨人', '专精特新企业', '独角兽', '股票期权', '绩效奖金', '带薪年假', '五险一金', '新能源', '提供住宿']",2026-05-16 15:14:30.103488,新能源,1000-2000人,15000.0,30000.0,22500.0,深圳,广东省,华南地区,1000.0,2000.0,1.0,1-3年,False,False,2026-05-09,嵌入式开发,嵌入式软件 聚焦 Bluetti 便携 储能 家庭 微储 整机 面板 整机 固件 EMS 能量 电源 保护 控制 全 链路 OTA 升级 HMI 交互 全 独立 支撑 研发 性能 量产 落地 全 具体 整机 ARM 固件 面板 微储 主控 面板 嵌入式软件 STM32 / GD32 ARM MCU 底层 驱动 任务调度 外设 适配 整机 TFT OLED RGB 屏 面板 驱动 界面 设备 可视化 人机交互 参数 配置 故障 弹窗 提示 全功能 落地 EMS 能量 管理策略 （ 核心 ） 微储 EMS 能量 逻辑设计 迭代 统筹 光伏 输入 市 电 充电 电池 储能 负载 放电 多路径 能量 调度 SOC 电量 电池 温度 输入 输出功率 负载 状态 智能 供电 策略 光伏 市 电 互补 功率 限流 节能 待机 多机 并联 能量 同步 整机 能量 利用率 运行 电源 保护 控制 （ 核心 ） 独立 搭建 微储 整机 电源 保护 体系 充放电 全 保护 包含 过压 欠压 过流 短路 过温 低温 过载 反接 浪涌 全方位 保护 机制 故障 检测 故障 锁存 告警 上报 自动 恢复 硬件 联动 保护 杜绝 电源 异常 损坏 设备 产品安全 合规 量产 全 链路 OTA 固件 升级 微储 面板 整机 主控 OTA 远程 升级 固件 差分 升级 断点续传 版本 校验 防 篡改 升级 失败 回滚 机制 对接 WiFi / 蓝牙 通信 云端 打通 设备 远程 迭代 故障 升级 降低 售后 通信 整机 联调 CAN RS485 UART SPI I2C 总线 对接 BMS 电池 管理系统 PCS 逆变 云端 EMS 整机 实时 交互 状态 监控 指令 下发 硬件 结构 软硬件 联调 EMC 整改 高低温 研发 量产 阶段 各类 异常 迭代 行业 迭代 持续 低功耗 响应速度 运行 逻辑设计 测试报告 量产 手册 资料 支撑 标准化 量产 迭代 升级 二 资格 电子信息 自动化 嵌入式 电气工程 - 年 储能 / 微储 / 电源 行业 嵌入式 ARM 精通 C语言 嵌入式 使用 STM32F4 / F7 / L4 GD32 储能 常用 MCU FreeRTOS 实时操作系统 精通 任务调度 信号量 中断 低功耗 配置 核心 机制 核心 专项 （ 硬性 ） 微储 EMS 能量 管理策略 电源 充放电 保护 控制 设备 OTA 远程 升级 全 储能 整机 运行 绝非 单一 面板 UI 面板 通信 储能 设备 HMI 人机界面 量产 精通 CAN / RS485 总线 Modbus 储能 通用 协议 BMS / PCS / EMS 对接 产品化 完整 微储 研发 量产 落地 储能 安规 EMC 独立 排查 死机 通信 异常 功率 抖动 保护 误 触发 升级 失败 各类 量产 综合 清晰 强 协作 抗压性 强 Bluetti 正浩 德兰 明海 头部 储能 品牌 从业
嵌入式开发,https://www.liepin.com/job/1981714969.shtml,嵌入式开发工程师,8-12k,无锡-滨湖区,2年以上,本科,招1人,4月27日更新,无锡莱姆顿科技股份有限公司,https://www.liepin.com/company/8944460/,"岗位职责：
1. 系统设计与软件开发
1.1 参与产品需求分析与技术方案评审，主导嵌入式软件架构设计、模块拆分及接口定义。
1.2 采用C/C++语言完成底层驱动、硬件抽象层（HAL）及上层应用程序的开发、编码与优化。
1.3 负责ESP32（FreeRTOS）、STM32等主流嵌入式平台的软件开发、移植及性能调优工作。
2. 硬件开发与调试支持
2.1 具备PCB设计能力，协助硬件工程师完成原理图绘制、Layout评审、样品焊接及硬件故障排查。
2.2 熟练运用示波器、逻辑分析仪、JTAG/SWD调试器等工具，开展硬件级信号测量与代码级问题定位调试。
2.3 负责GPIO、I2C、SPI、UART、RS485、LoRa、BLE、Wi-Fi等外设及通信模块的驱动开发、调试与稳定性验证。
3. 物联网与系统集成
3.1 基于Linux、QT、LVGL等框架，开发符合产品需求的嵌入式GUI人机交互界面，优化操作体验。
3.2 使用Python开发上位机调试工具、自动化测试脚本，及基于Flask/RESTful API的设备管理后台。
3.3 熟悉MQTT、WebSocket等物联网通信协议，实现设备与云平台的数据双向传输、解析及对接适配。
3.4 能搭建Ubuntu/Docker基础服务器环境，配置设备接入、数据转发及基础运维支撑服务。
4.测试、文档与协作
4.1 编写测试用例，独立完成单元测试、集成测试及系统联调，跟踪并闭环问题。
4.2 撰写规范、清晰的技术文档，包括设计说明书、API手册、测试报告及生产指导文件，保障知识沉淀与交付。
4.3 与硬件、测试、生产等部门高效协作，推进产品迭代、问题整改及量产落地工作。

任职要求：
1. 教育背景： 本科及以上学历，计算机、电子工程、通信工程、物联网、自动化等相关专业。
2. 工作经验：2年以上嵌入式开发经验，有物联网产品或工业控制项目开发及量产经验者优先
3.专业知识与技能
3.1精通C/C++编程，熟悉Python语言，具备良好的代码规范、模块化设计及架构思维能力。	
3.2具备扎实的硬件基础知识，能独立阅读原理图、芯片数据手册，有PCB设计经验者优先考虑。
3.3熟悉ESP32/STM32平台开发流程，熟练掌握常见外设驱动及无线通信协议的应用与调试。
3.4 熟悉Linux系统基本操作，了解RTOS多任务调度、中断处理等开发机制。
3.5 熟练使用Git版本控制、Docker容器、MQTT协议等开发与协作工具，具备基础运维意识。
4.能力素质：具备较强的逻辑思维能力、问题排查与解决能力，拥有持续自主学习意识及良好的团队协作、跨部门沟通能力。",,"人工智能,智能硬件/消费电子,物联网",周末双休,"['高新技术企业', '专精特新企业', '瞪羚企业', '绩效奖金', '带薪年假', '节日礼物', '领导好', '五险一金', '技能培训', '定期体检']",2026-05-16 15:15:04.526237,医疗器械,100-499人,8000.0,12000.0,10000.0,无锡,江苏省,华东地区,100.0,499.0,1.0,1-3年,False,True,2026-04-27,嵌入式开发,嵌入式 . 1.1 主导 嵌入式软件 架构设计 拆分 接口定义 1.2 采用 C / C++ 底层 驱动 硬件 抽象 层 （ HAL ） 上层 应用程序 编码 1.3 ESP32 （ FreeRTOS ） STM32 主流 嵌入式 移植 性能 调优 . 硬件 2.1 PCB 硬件 原理图 绘制 Layout 样品 焊接 硬件 故障 排查 2.2 运用 示波器 分析仪 JTAG / SWD 调试器 硬件 级 信号 测量 级 定位 2.3 GPIO I2C SPI UART RS485 LoRa BLE Wi - Fi 外设 通信 驱动 验证 . 物 联网 系统集成 3.1 Linux QT LVGL 符合 嵌入式 GUI 人机交互 界面 体验 3.2 使用 Python 上位 机 自动化 脚本 Flask / RESTful API 设备 后台 3.3 MQTT WebSocket 等物 联网 通信协议 设备 云 双向 传输 解析 对接 适配 3.4 搭建 Ubuntu / Docker 服务器 环境 配置 设备 接入 转发 支撑 . 协作 4.1 测试用例 独立 集成 联调 跟踪 闭环 4.2 清晰 包括 说明书 API 手册 测试报告 生产 文件 沉淀 4.3 硬件 生产 部门 高效 协作 迭代 整改 量产 落地 . 教育 背景 电子 工程 通信工程 物 联网 自动化 . 年 嵌入式 有物 联网 工业 控制 量产 . 专业知识 3.1 精通 C / C++ Python 模块化 思维能力 3.2 硬件 基础知识 独立 阅读 原理图 芯片 手册 PCB 3.3 ESP32 / STM32 常见 外设 驱动 无线通信 协议 应用 3.4 Linux 基本操作 RTOS 任务调度 中断 机制 3.5 使用 Git 版本控制 Docker 容器 MQTT 协议 协作 . 较强 排查 拥有 持续 自主 协作 跨部门
嵌入式开发,https://www.liepin.com/a/75354339.shtml,嵌入式软件开发,25-50k·13薪,北京-海淀区,1-3年,本科,招1人,5月7日更新,重庆溺蓝人力资源管理有限公司,,"岗位名称：高级嵌入式软件工程师
工作地点：北京市海淀区
岗位职责：

主控系统开发： 负责主控板的嵌入式软件架构设计与代码编写，实现复杂的多节点实时通信、状态机管理及系统级数据交互。

驱动板软件研发： 负责驱动板的底层固件开发，实现各类微型电机的高精度伺服控制与状态反馈。

电机控制算法落地： 优化并实现高效的电机控制算法（如FOC、PID控制等）。

系统联调与测试： 与硬件工程师、结构工程师紧密配合，参与整机（特别是空间极其紧凑情况下的）软硬件联调；负责编写测试用例，推进产品从EVT（工程验证）到DVT（设计验证）阶段的测试迭代与问题排查。

技术文档输出： 规范编写嵌入式软件相关的设计文档、接口协议、操作手册等技术积累资料。

任职要求：

统招本科及以上学历，自动化、电子信息、计算机、机电一体化等相关专业。

3年以上嵌入式软件开发经验，精通 C/C++ 语言，具有扎实的编程基础和良好的代码规范。

具有丰富的 ARM Cortex-M 系列 MCU 开发经验。

深入理解并具备实际的电机驱动开发经验，熟悉各类通信接口和协议（如 CAN, SPI, I2C, RS485 等），有高速总线通信或多轴协同控制经验者优先。

了解 RTOS（如 FreeRTOS, RT-Thread 等）在嵌入式系统中的应用与裁剪。

加分项： 有机器人、灵巧手、或仿生关节类产品完整开发经验者优先；熟悉具身智能底层硬件接口对接者优先。

具备极强的钻研精神和问题解决能力，能在早期创业的高压与快节奏环境下保持自我驱动力。",不限,科技推广服务,,[],2026-05-16 15:15:27.087764,科技推广服务,,27083.0,54167.0,40625.0,北京,北京市,华北地区,,,1.0,1-3年,False,False,2026-05-07,嵌入式开发,"嵌入式软件 名称 高级 嵌入式软件 地点 北京市 海淀区 主控 主控板 嵌入式软件 架构设计 复杂 节点 实时 通信 状态机 级 交互 驱动 板 研发 驱动 板 底层 固件 各类 微型 电机 高精度 伺服 控制 状态 反馈 电机 控制算法 落地 高效 电机 控制算法 （ FOC PID 控制 ） 联调 硬件 结构 紧密配合 整机 （ 特别 空间 极其 紧凑 情况 ） 软硬件 联调 测试用例 EVT （ 工程 验证 ） DVT （ 验证 ） 阶段 迭代 排查 嵌入式软件 接口协议 操作手册 积累 资料 统招 自动化 电子信息 机电 一体化 年 嵌入式软件 精通 C / C++ 丰富 ARM Cortex - M 系列 MCU 深入 理解 实际 电机 驱动 各类 通信接口 协议 （ CAN , SPI , I2C , RS485 ） 高速 总线 通信 轴 协同 控制 RTOS （ FreeRTOS , RT - Thread ） 嵌入式 中 应用 裁剪 加 分项 机器人 灵巧 手 仿生 关节 类产品 完整 具身 智能 底层 硬件 对接 极强 钻研 早期 创业 高压 快节奏 环境 保持 驱动力"
嵌入式开发,https://www.liepin.com/a/75467173.shtml,具身嵌入式开发工程师（ros),25-50k·15薪,深圳-福田区,1-3年,统招本科,招1人,5月9日更新,成都爱奔跑科技有限公司,,"岗位职责：
1.设计和开发机器人系统软件，包括但不限于本体、底盘及传感器接入、标定及时间同步，遥操作支持，为上层算法提供数据和控制接口抽象
2.根据规划设计合理的系统架构，更好的支撑系统能够灵活的适配不同的执行器及传感器，并能按照产品需求对底层执行和传感进行一定的抽象
3.与硬件工程师合作，进行机器人硬件及控制系统，传感系统的集成和调试。
4.编写和维护技术文档，包括设计说明、算法描述。
5.参与跨学科团队合作，与机械设计、软件开发和人工智能团队协同工作。

任职要求：
1.本科及以上学历，计算机、机器人、自动化、机电工程或相关领域。
2.3年以上相关领域的嵌入式开发与系统设计经验。
3.精通ros/ros2，Linux，mcu开发
4.熟练掌握C++和Python编程，有使用仿真软件（如Isaac sim、Mujoco等）配合开发调试的经验优先。
5.具备良好的团队合作精神和沟通能力，能够与不同背景的团队成员有效合作。
6.具备出色的分析和问题解决能力，能够应对复杂的技术挑战。",不限,"人工智能,电子/半导体/集成电路",,[],2026-05-16 15:15:39.747382,人工智能,,31250.0,62500.0,46875.0,深圳,广东省,华南地区,,,1.0,1-3年,False,False,2026-05-09,嵌入式开发,具身 嵌入式 （ ros ) . 机器人 系统软件 包括 限于 本体 底盘 传感器 接入 标定 时间 同步 遥 上层 算法 提供数据 控制 抽象 . 规划设计 合理 更好 支撑 能够 适配 不同 执行器 传感器 底层 传感 一定 抽象 . 硬件 合作 机器人 硬件 控制系统 传感 集成 . 包括 设计说明 算法 描述 . 跨学科 合作 机械设计 人工智能 协同工作 . 机器人 自动化 机电工程 领域 2.3 年 领域 嵌入式 . 精通 ros / ros2 Linux mcu . C++ Python 使用 仿真 （ Isaac sim Mujoco ） . 合作 能够 不同 背景 成员 有效 合作 . 能够 应对 复杂 挑战
嵌入式开发,https://www.liepin.com/job/1982178817.shtml,嵌入式软件开发,15-25k,上海-浦东新区,3年以上,本科,招1人,5月8日更新,上海聿凡领光通信有限公司,https://www.liepin.com/company/13909747/,"岗位职责：
1.熟练软件系统设计，包括项目需求分析、架构设计、开发策划等;
2.负责软件开发过程，包括软件工程构建、需求分析、软件代码实现;
3.调试自行实现的软件功能、上位机联调、硬件联调等;
4.使用上位机对产品进行标定、测试;
5.编写相关技术文档。

任职要求：
1.本科及以上学历，计算机、电子信息、自动化、通信工程等相关专业。
2.3年以上嵌入式软件开发经验。
3.精通 C/C++ 编程语言，具备深厚的代码优化、复杂问题排查能力，能独立解决底层驱动、协议栈、系统兼容性等核心技术难题。 深入掌握 ARM 架构原理，具备扎实的硬件设计知识，能独立完成底层驱动开发、硬件接口适配及软硬件联调工作。
4.熟悉STM32或国产32单片机的开发平台，熟悉I2C、SPI、UART、RS485、CAN等总线程序的开发.
5.熟悉一种嵌入式实时操作系统（FreeRTOS、UCOS等）,具备复杂系统架构设计、多任务调度优化及资源管控实战经验。",,全部行业,周末双休,"['领导好', '岗位晋升', '扁平管理', '管理规范', '五险一金', '定期体检', '弹性工作', '节日礼物', '年度旅游', '团队聚餐', '年底双薪', '绩效奖金', '股票期权', '带薪年假']",2026-05-16 15:16:08.750973,通信设备,1-49人,15000.0,25000.0,20000.0,上海,上海市,华东地区,1.0,49.0,1.0,3-5年,False,True,2026-05-08,嵌入式开发,"嵌入式软件 . 软件系统 包括 架构设计 策划 ; . 包括 构建 ; . 自行 上位 机 联调 硬件 联调 ; . 使用 上位 机对 标定 ; . . 电子信息 自动化 通信工程 2.3 年 嵌入式软件 . 精通 C / C++ 编程语言 深厚 代码优化 复杂 排查 独立 底层 驱动 协议 栈 兼容性 核心 技术难题 深入 ARM 原理 硬件 独立 底层 驱动 硬件 适配 软硬件 联调 . STM32 国产 32 单片机 I2C SPI UART RS485 CAN 总线 . . 嵌入式 实时操作系统 （ FreeRTOS UCOS ） , 复杂 架构设计 任务调度 资源 管控 实战经验"
嵌入式开发,https://www.liepin.com/job/1981592247.shtml,嵌入式软件开发,25-55k·14薪,上海-浦东新区,经验不限,本科,招1人,4月27日更新,深圳市新凯来技术有限公司,https://www.liepin.com/company/13130541/,"【岗位职责】
1、具备扎实的C语言基础及嵌入式底层软件设计开发能力，有产品软件设计开发经验；
2、具备嵌入式系统的软件开发与设计相关工作经验优先；

【岗位要求】
1、自动化、电子、电机、电气、通信、机电一体化、计算机等相关专业；
2、熟悉C/C++编程，掌握常用的数据结构；熟悉计算机体系结构，如ARM64/x86等架构；
3、有DSP、MCU等嵌入式软件系统开发经验；

【加分项】：
1、熟悉ARM架构CPU，熟悉linux、ucos操作系统，熟悉STM32等芯片驱动开发；
2、有软件架构设计、算法设计仿真、软件可信能力建设经验优先；
3、了解常见工业控制总线协议，如EtherCat、DeviceNet等。",英语、普通话,全部行业,,"['高新技术企业', '五险一金', '免费班车', '绩效奖金']",2026-05-16 15:16:46.293116,电子/半导体/集成电路,2000-5000人,29167.0,64167.0,46667.0,上海,上海市,华东地区,2000.0,5000.0,1.0,经验不限,True,False,2026-04-27,嵌入式开发,嵌入式软件 【 】 C语言 嵌入式 底层 软件设计 软件设计 嵌入式 【 】 自动化 电子 电机 电气 通信 机电 一体化 C / C++ 常用 数据结构 体系结构 ARM64 / x86 DSP MCU 嵌入式软件 【 加 分项 】 ARM CPU linux ucos 操作系统 STM32 芯片 驱动 软件架构 算法 仿真 可信 常见 工业 控制 总线 协议 EtherCat DeviceNet
嵌入式开发,https://www.liepin.com/a/75200051.shtml,嵌入式开发工程师(电机方向),25-45k,深圳,5-10年,本科,招1人,5月15日更新,中杰（北京）人力资源有限公司,,"岗位职责：
1、负责直驱无刷直流力矩电机的磁场定型控制（FOC）算法在嵌入式平台（ARM Cortex-M/R系列）上的实现、调优与维护。
2、深入开发与优化力反馈控制环路，包括位置环、速度环、扭矩/电流环，实现超高动态响应、超低延迟及无感/有感启动平衡策略。
3、实现多环PID控制器的精细设计、整定与协同，针对赛车模拟的强非线性、宽动态范围负载特性（如碰撞、路面纹理、车辆失控）进行自适应优化，对传统PID结构的创新性改进及扩展应用。
4、优化代码效率和内存使用，有效实现PID控制环路中定点数运算的精度与效率、抗积分饱和（Anti-windup）机制、以及在前馈-反馈复合控制架构下的参数实时调节策略。
5、基于RTOS或裸机系统，构建稳定、高效的实时电机控制软件架构。
6、负责底层驱动开发与集成，及主流通信接口及协议的实现（CAN FD，USB，UART，SPI等）。
7、与硬件工程师协作，参与电机选型、驱动板（逆变器）原理图设计评审，并完成软硬件联合调试。
8、负责设备与上位机软件、APP、后台的协议及接口对接。

任职要求：
1、电子工程、自动化、计算机科学、机电一体化等相关专业本科及以上学历。
2、 5年以上嵌入式软件开发经验，其中3年以上无刷直流电机FOC控制的实战项目经验。有大功率（＞10Nm）电机控制经验者优先，有赛车模拟器、高端数控机床、机器人关节、无人机电调等高动态性能要求行业的电机控制开发经验优先考虑。
3、精通电机控制理论，深刻理解FOC、SVPWM、观测器设计、PID及先进控制算法。
4、精通ARM Cortex-M/R系列内核，精通C/C++，有丰富的RTOS应用经验。
5、精通Keil、IAR、VSCode+GCC等开发环境，精通JTAG/SWD调试，熟练使用各类测试仪器。
6、熟悉CAN/CAN FD、USB HID/CDC、UART、SPI、I2C等通信协议。
7、具备出色的分析问题、解决问题的能力，对技术有追求，具备良好的团队协作精神和沟通能力。",不限,专业技术服务,,[],2026-05-16 15:17:35.619470,专业技术服务,,25000.0,45000.0,35000.0,深圳,广东省,华南地区,,,1.0,5-10年,False,False,2026-05-15,嵌入式开发,嵌入式 ( 电机 方向 ) 直驱 无刷 直流 力矩电机 磁场 定型 控制 （ FOC ） 算法 嵌入式 （ ARM Cortex - M / R 系列 ） 调优 深入 力反馈 控制 环路 包括 位置 环 速度 环 扭矩 / 电流 环 超高 动态 响应 超低 延迟 无感 / 有感 启动 平衡 策略 多环 PID 控制器 精细 整定 协同 赛车 模拟 强 非线性 宽 动态 范围 负载 特性 （ 碰撞 路面 纹理 车辆 失控 ） 适应 传统 PID 结构 创新性 扩展 应用 内存 使用 有效 PID 控制 环路 中 定点数 运算 精度 抗 积分 饱和 （ Anti - windup ） 机制 前馈 - 反馈 复合控制 参数 实时 调节 策略 RTOS 裸机 构建 稳定 高效 实时 电机 控制 软件架构 底层 驱动 集成 主流 通信接口 协议 （ CAN FD USB UART SPI ） 硬件 协作 电机 选型 驱动 板 （ 逆变器 ） 原理图 软硬件 联合 设备 上位 机软件 APP 后台 协议 对接 电子 工程 自动化 机电 一体化 专业本科 年 嵌入式软件 年 无刷 直流电机 FOC 控制 实战 大功率 （ ＞ 10Nm ） 电机 控制 赛车 模拟器 高端 数控机床 机器人 关节 无人机 电调 高 动态 性能 行业 电机 控制 精通 电机 控制 理论 深刻理解 FOC SVPWM 观测器 PID 先进 控制算法 精通 ARM Cortex - M / R 系列 内核 精通 C / C++ 丰富 RTOS 应用 精通 Keil IAR VSCode + GCC 环境 精通 JTAG / SWD 使用 各类 仪器 CAN / CAN FD USB HID / CDC UART SPI I2C 通信协议 追求 协作
嵌入式开发,https://www.liepin.com/a/73013739.shtml,嵌入式软件开发,25-50k·16薪,武汉-江夏区,5-10年,统招本科,招1人,5月9日更新,埃森斯信息科技（上海）有限公司,,"岗位职责：
1.嵌入式Linux系统的应用软件框架设计、开发和维护；
2.嵌入式Linux系统应用程序开发，解决疑难问题，满足产品的功能、性能、功耗需求；
3.与算法工程师协同完成算法部署、移植和性能优化；
4.深入理解产品需求，参与产品整个生命周期的开发过程，包括需求定义、设计、实现、测试、生产等。
岗位要求：
1.本科及以上学历，计算机、软件工程等相关专业，5年以上嵌入式应用软件开发经验；
2.熟练掌握C/C++编程，具有独立的设计开发能力，具备丰富的嵌入式应用软件的开发和集成经验；
3.熟悉UART、CAN、SPI等常用通信接口的应用开发，熟悉HTTP、MQTT、DDS、RPC等常用通信协议；
4.具备嵌入式应用软件的系统架构设计能力，能够做到各模块高内聚低耦合，具备软件分层和公版化设计思维；
5.具备视频编解码和传输方面的开发经验优先。",不限,通信设备,,[],2026-05-16 15:17:51.003910,通信设备,,33333.0,66667.0,50000.0,武汉,湖北省,华中地区,,,1.0,5-10年,False,False,2026-05-09,嵌入式开发,嵌入式软件 . 嵌入式 Linux 应用软件 . 嵌入式 Linux 应用 程序开发 疑难问题 满足 性能 功耗 . 算法 协同 算法 移植 性能 . 深入 理解 整个 生命周期 包括 定义 生产 . 年 嵌入式应用 . C / C++ 独立 丰富 嵌入式应用 集成 . UART CAN SPI 常用 通信接口 应用 HTTP MQTT DDS RPC 常用 通信协议 . 嵌入式应用 架构设计 能够 做到 高 内聚 低 耦合 分层 公版化 思维 . 视频 编解码 传输 方面
